customer_id,name,email,address,signup_date,event_type
f8543ed1-8f14-4557-b414-d2f5609d3cb4,Matthew Stephens,jeremybaker@example.org,"00683 Thompson Corner Suite 529
Christopherton, SC 69669",2020-06-13,INSERT
b1477027-33f5-4844-bcff-aba704f030d0,Donald Perez,hsanchez@example.org,"55174 Campbell Station Apt. 866
Harrelltown, MH 42891",2024-02-12,INSERT
9aefd1e7-c8dd-40ee-b5f9-fc6314fc2f3a,Mark Martinez,crystalhiggins@example.org,"142 Murphy Rest Suite 034
Meredithmouth, NE 82712",2023-08-30,INSERT
ca312c94-093e-46d4-9801-039f98cfcafd,Stephanie Reid,breeves@example.net,"63231 Cline Mountain Apt. 396
Lake Lauren, OK 58861",2021-11-16,DELETE
6ff2b1d3-451d-42e0-8f4b-7defe571eb45,Brenda Lambert,summersstephen@example.net,"19796 Jessica Circles Suite 016
Bruceview, VA 70565",2020-08-15,UPDATE
39ca0c09-fbf4-4702-ad70-a88829e60e1b,Valerie Boyd,christopherhall@example.org,"47627 Cunningham Village Suite 168
Adamview, MN 01810",2021-04-12,UPDATE
35da62a3-320d-41ef-9970-53a2804a40f3,Jeffrey Williams,johnsonyvette@example.net,"531 Mason Key Suite 903
West Brandon, VA 28966",2021-10-09,DELETE
807b5313-68a7-4332-8fd6-a577e6e0431d,Candace Schmidt,ytorres@example.net,"38470 Haas Avenue Suite 912
Lake Paul, MA 52484",2022-02-16,DELETE
b201efdc-5845-44cb-8ff5-c7bb45d5fa7c,Sabrina Parker,dale70@example.net,"416 Hart Inlet
East Mathewfurt, WV 95963",2024-01-20,UPDATE
bc54aad8-6f80-44b6-af2c-5af9ccdc7835,Meredith Brady,acevedowilliam@example.org,"566 Douglas Junctions Apt. 088
East Jeanbury, NY 83494",2024-01-25,UPDATE
70c0ae14-3327-4195-a371-d65b92cdff93,Rachel Clark,perezalexa@example.com,"Unit 0775 Box 1725
DPO AP 49624",2021-06-15,DELETE
fbf2d4d7-7428-4ee6-a631-4a5dfdb31cab,Mike Henry,susan88@example.com,"485 Hunt Motorway
New Valeriestad, KY 49394",2022-02-21,UPDATE
1a977bce-83b6-4628-a1a1-542a0de2c64f,Joshua Mueller,joycejade@example.net,"64405 Shelly Expressway
Fletcherborough, OR 85247",2020-08-12,INSERT
534f7c53-2641-40cf-b473-77232eb6bd8f,Robert Young,michaelleon@example.com,"335 Jones Forges
East Loritown, GA 06974",2022-02-10,INSERT
3b4aaff6-1651-4883-ae2e-7d9c29eace47,David Sanders,cynthiarivera@example.net,"2926 Grace Throughway Apt. 943
Nicoleshire, CT 28574",2022-02-21,UPDATE
d3b4e5e0-db04-4139-9344-a5cf77c55664,Bradley Mejia,murrayjessica@example.com,"13426 Elizabeth Trail
Kathrynside, FM 79052",2021-08-31,INSERT
03d1a2b2-c16a-46fd-a50c-55f4b6b8782e,Peter Singh,erin56@example.org,"3775 Robert Groves
North Erica, AL 62545",2020-01-27,INSERT
7fac5b86-79e6-4e2c-8b69-b5f2a1a4d121,Jeremiah Garcia,jshaw@example.net,"9607 Thompson Inlet Apt. 004
South David, AL 33761",2023-01-18,INSERT
ee5dbe42-33f6-488f-bd12-bce3fc6c8b7d,Michael Jenkins,amandamorton@example.net,"234 Watson Extensions Apt. 599
Dianafurt, VA 26864",2023-08-02,UPDATE
aa051d61-b0e1-42b6-8f2d-f6e054dc1767,Anthony White,martinsharon@example.com,"475 Johnson Wells Apt. 165
Phillipborough, HI 24913",2022-12-14,DELETE
58851d03-e644-4a88-be0c-95502d3d599a,Sheryl Turner,taylorwilcox@example.com,"9778 Paul Road
North Christopherport, FL 91609",2022-07-03,INSERT
9b2fd47f-4f68-4426-adb3-33eda7f7d04c,Erin Richmond,bcoleman@example.net,"87337 Martinez Street
Laurafurt, SD 88854",2020-10-24,DELETE
3e5b4db5-cdd7-4e2e-94f6-ae56cc8cd831,Matthew Buchanan DDS,johnsonscott@example.net,"3486 Olson Lakes Suite 318
Stewartmouth, DC 08165",2024-03-31,DELETE
71a8b50c-8068-48e0-8719-42a636a88c39,Joseph Richard Jr.,kristen23@example.org,"129 Richard Alley
Coxburgh, ME 65757",2020-06-14,DELETE
7946a4d7-eb10-4b6b-9003-cd9678ff6930,Anthony Kelly,thompsonandrew@example.org,"159 Thompson Mountains
Bowersside, VI 57852",2021-02-03,DELETE
55d675b8-c324-4857-bec8-7c6ffac472d2,Matthew Decker,savagekirk@example.com,"670 Larry Ramp
Lynnton, NV 67104",2022-10-01,DELETE
e1e48a27-fa00-49a4-953c-5957ac0f6bf8,Brandon Moore,cliffordromero@example.com,"52371 Joseph Crossing
Port Alexandra, MD 83094",2021-12-10,UPDATE
e36f4133-506e-4417-9344-57f33891b2dd,Earl Mcdaniel Jr.,donaldayala@example.org,"75134 Roberts Garden Apt. 680
East Anthonybury, IL 91500",2023-10-01,DELETE
c0226bea-5dec-495d-a423-df90654ce3a0,Peter Collins,lucasclarke@example.org,"35717 Logan Corners
Brianfurt, IA 02777",2020-12-19,INSERT
6980283e-7cfb-4050-860b-8f3ba3ae4323,Anna Moore,daniel00@example.com,"8636 Joseph Road
Pamelaland, MD 08645",2022-03-16,UPDATE
876bbe17-b93d-408a-86c2-e447ee76b94c,Eric Williams,fguzman@example.net,"8272 Steven Brook Apt. 853
Lisachester, MA 20892",2024-01-30,INSERT
3df4d39f-d948-41be-944d-31c5db98c521,Melissa Wilson,potternicole@example.org,"6304 Key Skyway Suite 460
Lake Savannahview, MD 81556",2020-06-03,INSERT
12f03f21-ab34-4597-b86a-17cab5fd2ed5,Diane Daniels,danielclark@example.com,"40174 Laura Plains
Gilmoreside, MP 46496",2020-06-13,UPDATE
99e74170-48e3-4152-869b-cb5cb9d79658,Christopher Foster,mlevy@example.com,"44078 Gary Pass
Maryland, DC 47362",2024-01-14,DELETE
00b9a249-672c-4a55-ae61-9cbea5e4a35f,Angela Ochoa,karen78@example.com,"954 Kelly Course Apt. 256
New Heathertown, AZ 92749",2021-02-28,UPDATE
3eda2a7c-0aaa-4e6e-9ca5-160d25892c4c,Kimberly Bass,mariah96@example.org,"943 Garcia Valley
Amyshire, WA 68447",2022-05-04,INSERT
bd870006-3d88-4f7e-8845-614455abdd41,Benjamin Mccarty,hendersongary@example.org,"267 Lee Streets
East Julie, IN 44186",2020-11-30,INSERT
bde35f30-6df4-4aac-aaa2-b6651b87f2a6,Lori Stone,tperez@example.net,"7155 Jessica Greens Suite 851
East Sean, MH 85937",2023-11-21,UPDATE
d60addeb-79fc-4853-a70d-d7cf872b09ef,Selena Peters MD,brenda63@example.org,"71199 Lindsey Meadows Apt. 629
West Daniel, NE 23615",2024-05-11,INSERT
9d406840-6aed-483f-966d-c9dc313c1b7a,Michael Holland,mendozavalerie@example.net,"552 Aguilar Springs
North Mary, HI 67716",2023-03-31,DELETE
c6899578-69bb-4175-b373-f4f334a067e8,Paul Quinn,spencejacob@example.org,"226 Rachel Fort
Nicholasland, MA 58941",2023-06-21,INSERT
bd76d481-0a26-4fb9-9c3c-08545b9d2291,David Martin,breweralexis@example.org,"648 Elizabeth Tunnel Suite 004
Caitlynstad, DC 72249",2022-09-15,DELETE
66316c06-1833-4b33-ac05-15fd00ec3483,Daniel Morton,ibailey@example.net,"237 Pope Valleys
Romanstad, PA 73509",2023-01-18,DELETE
6c342fd8-d05c-46a6-906b-0fcbf3630554,Elizabeth Lawrence,shaun74@example.com,"PSC 7869, Box 7941
APO AA 39130",2022-08-31,DELETE
10ab071c-14f7-4526-9ea3-5e2fecd6f18e,Jesus Harvey,dustinjohnson@example.com,"6968 Justin Mount
Baldwinmouth, TN 38262",2020-04-06,UPDATE
b7ededc8-852f-4e60-97c1-8a3c0d87b183,William Miller,brenda69@example.com,"489 Michael Spring
South Ginaburgh, WV 08106",2021-01-05,INSERT
dc9831a5-c3c5-48f6-8121-a92e0ab42624,Sarah Alvarez,andrewbrown@example.org,"9881 Sanchez Forges
Williamston, WV 80591",2023-09-11,UPDATE
a840364b-3f00-4153-abd8-31a14255115b,Rose Long,kellyyork@example.com,"9819 Stephanie Rest Suite 009
West Courtney, DE 94336",2021-01-11,DELETE
01c3fb62-315c-466b-af89-4d023a3b66d8,Julie Boyd,shannonbaker@example.com,"9627 Rodriguez Vista Suite 112
Nicolemouth, VA 66537",2024-02-07,INSERT
1c59e3c3-16ff-4f0d-89e8-f24207ddddbe,Cameron Stewart,mortonkevin@example.net,"7636 Anita Creek Apt. 012
Nicolechester, HI 73053",2023-07-14,UPDATE
09fe9b1e-f2d4-43b1-acf3-cb17dff9030e,Jeff Jones,cschmidt@example.com,"5209 Edward Parkways Suite 112
Robinsonborough, NJ 06891",2020-05-14,INSERT
80cda313-9b6f-4059-8918-3781eb8eea3f,Kimberly Benitez,cynthia32@example.org,"586 Hall Mountain
Blackborough, TX 56258",2020-03-12,UPDATE
aa5021ad-e591-4b2d-b300-5e7658ff04fb,Judith Fields,burkelisa@example.net,"65381 Erik Islands Apt. 204
East James, FL 84624",2023-10-08,UPDATE
c72aa5a9-fb7b-4f35-9c5c-07dcaeb827a6,Michelle Grimes,dennisthomas@example.org,"15088 Hayley Canyon
South Laurenmouth, IA 82309",2021-06-26,INSERT
f623d1ca-a0e4-4d14-b5ff-991cb91084fe,Joseph Cameron,rsmith@example.net,"410 Braun Lodge Apt. 400
Walterside, PR 37784",2024-05-27,INSERT
0d183f7f-e29c-4378-860f-88f34f980cbd,Heather Martinez,marymoran@example.org,"5497 Johnson Inlet Apt. 670
Stephensonfurt, MT 68361",2023-12-02,INSERT
54a20734-4e51-4d97-a5e0-34c8786be942,Brian Rowe,matthew22@example.net,"069 Farrell Route Apt. 728
Davidmouth, NH 47256",2022-11-26,DELETE
fffc0930-0208-4eb3-8646-ef110c1d7ad9,Brian Cooper,victor14@example.net,"46128 Aaron Route Suite 441
Kingstad, UT 64097",2022-10-23,DELETE
492df2cb-5d9b-4478-bcfd-c7ef82f5e1aa,Elizabeth Hebert,larry31@example.net,"0194 Joseph Wells Apt. 560
West Charlesfort, TN 93945",2020-02-25,UPDATE
296bf142-3bc4-4fe6-b571-ba723ea179a2,Charles Campbell,vallen@example.net,"640 Gray Expressway Suite 320
South Robert, KS 90872",2021-10-01,INSERT
c2533369-ec1d-45f6-96a4-467e425b8f63,Jeffrey Smith Jr.,jamesallen@example.com,"81097 John Spring Suite 306
South Carlostown, ID 52267",2023-04-16,UPDATE
fe5e5f4e-21cd-466b-b622-1a38669e1afd,Matthew Nguyen,yhumphrey@example.net,"02329 Elizabeth Summit Suite 745
Christopherchester, GU 28738",2021-02-01,UPDATE
5a6c72be-ca14-4a54-97dd-8ebc48ff4842,Ronald Le,bonillaapril@example.net,"6556 Douglas Knoll Suite 857
Lindatown, AZ 71492",2022-12-19,INSERT
4a059795-a304-4be0-b456-fa3337a6edd2,Stephen Strickland,alvinphillips@example.net,"88388 Paul Haven Suite 447
Kylebury, VT 79560",2020-04-05,UPDATE
d4fb51f9-dae5-49ce-bd57-18e9af1ea923,Andrea Jackson,patricia46@example.net,"7155 Gaines Pine
South Jameston, UT 75221",2022-09-21,DELETE
d253e0c3-4da6-4ad7-94e7-a9fc35158cb3,Mark Taylor,grayshawn@example.org,"379 Schmidt Ports Apt. 983
Damonbury, OR 12639",2021-06-24,INSERT
3f00c85d-1d2d-407d-a789-9199128dbd40,James Terry,bondandrew@example.org,"977 Victoria Corner
North Rodneyport, MP 11997",2020-05-15,INSERT
de4ee05f-341f-46bc-b2a8-2e02882c9d11,Corey Ellis,allenamanda@example.com,"6884 Lawrence Meadow
Jonesmouth, ID 17250",2023-10-25,DELETE
1f0e89ab-1ef1-42e2-b9e7-409f13a54c45,Bobby Fitzgerald,kellytonya@example.net,"808 Hubbard Pines
Markfort, MO 09294",2020-05-22,UPDATE
a6771d29-c9d0-47a2-ae84-bde0c89d6535,Robert Jordan,gschaefer@example.com,"939 Bass Fords Suite 995
New Amandafort, PA 91788",2021-06-09,DELETE
d5002730-cf78-45bf-9cd8-e448d3262d5f,Tiffany May,vasquezelizabeth@example.com,"93804 Lucas Island Apt. 001
East Josephfort, PA 97176",2022-02-24,INSERT
0e239a6e-02e7-462f-a389-0d76389bfdec,Crystal Nichols,wardrichard@example.net,"964 George Corners Suite 233
Dawnborough, PA 89036",2020-04-17,DELETE
592a7734-f194-4367-8463-aef822610563,Michael Warner,dominiquechambers@example.com,"7761 Glenn Gateway Apt. 472
Port Lisa, GA 74010",2024-04-15,UPDATE
77a2acec-af57-41b2-9149-c799667dbb29,James Singleton,reginaldshelton@example.org,"11256 Johnson Springs Suite 514
South Lauramouth, NC 34176",2020-02-20,DELETE
d199ecd9-b01b-4afa-8f3e-f599310ab719,Shannon Wood,wdean@example.org,"62566 Cindy Pass
Michelestad, FM 47810",2020-11-02,INSERT
b0f75bf1-f96f-4ef2-9749-b520ddb51346,Jared Walker,qoneill@example.org,"92243 Nicole Estate
Port Samantha, WI 56088",2024-06-09,UPDATE
99cf8b13-58ae-4637-8ce2-28b3a2a072ff,Paul Santiago,browland@example.com,"151 Deborah Throughway
Devinchester, AZ 99430",2022-10-31,DELETE
1f8eb2bc-fcbb-4da2-9c42-e30ea2c52460,Cassandra Archer,cbuck@example.com,"307 Miller Trace Apt. 938
Jenkinsland, RI 27997",2021-08-28,UPDATE
8c2fc727-1424-44d3-a5ec-50012bf33a54,Michael Keller,mclaughlincarolyn@example.com,"1815 Heather Shoals
East Paulachester, NJ 34524",2022-03-14,UPDATE
5564ae1b-edbc-4491-a0a6-c3c3f351df59,Maria Ruiz,hartmanashley@example.com,"66554 Alexander Valleys
New Victoria, IL 68603",2020-11-11,UPDATE
8328e601-ef5b-4a77-8583-74bccde65b93,Kelly Gutierrez DDS,robertsamber@example.com,"353 Amy Springs Suite 968
Stewartport, GA 58874",2021-12-13,DELETE
3539b23d-7d75-4fba-bc66-3049f6869526,Clinton Collins,samuel78@example.com,"PSC 3797, Box 6436
APO AP 54318",2020-09-25,UPDATE
0e7618d3-6b08-4702-8492-0b0fb3af1b5b,Mr. Steven Perez,jacksonsandra@example.net,"0262 Reed Haven
Port Mathew, MH 41186",2022-01-05,UPDATE
af057f6e-4afb-4c1e-addb-91f125db3de9,Stephanie Warner,klineandrew@example.net,"82442 Smith Mission
South Mariamouth, MP 78003",2021-10-19,UPDATE
0e160bd7-baec-4905-8d66-df959e0eb4df,Natalie Newman,rmitchell@example.net,"2485 Anthony Common
Port Heatherville, NM 93053",2023-11-06,DELETE
46309be3-e77d-4be7-a3b5-5ec6f079aaaf,Lori Nunez,smithjoyce@example.com,"29037 Jennifer Vista
Costaborough, MA 02410",2023-06-29,INSERT
620b1a37-d7d2-4440-8072-164cbdda18e1,Stephen Smith DDS,timothy63@example.com,"1070 Jackson Flats
Port Robert, NV 45506",2020-10-20,UPDATE
6f2d343c-17a0-469d-85ff-6fcdb1820fe8,Robert Simpson,ddominguez@example.net,"554 John Views
Allenton, SC 48749",2022-12-27,UPDATE
9998cde6-0d4e-44b0-ae09-b9a694417aa2,Patricia Love,andresnelson@example.com,"3061 Garcia Lakes
Angelaburgh, OR 77654",2022-10-22,UPDATE
b747890c-f37d-4ce5-b3d5-9bed6c1bbd1c,Charles Roth,austinwright@example.com,"10376 Robert Expressway
Lake Christina, NY 67997",2020-07-16,DELETE
781dbb46-6676-4be9-ad03-2b5e2e46256b,David Johnson,kbarrett@example.org,"541 Mckenzie Lodge Apt. 383
New Maryborough, MP 63122",2020-03-07,UPDATE
b0b52e4f-2ce9-468b-99c8-72a2c55c9b61,Tyler Adams,walter75@example.com,"5227 Heath Branch
Edwardbury, WI 40914",2024-06-17,UPDATE
14fbe7e6-14a8-4c1b-a3a8-52388e3ed395,Amy Lewis,gabrielle86@example.net,"854 Braun Ranch Apt. 382
West Anthony, WY 76260",2023-04-14,INSERT
596a0753-7b20-4766-8f7b-a3c5bfaf04b7,Tara Kim,breanna80@example.org,"4385 Taylor Pass Apt. 794
North Tara, MD 41350",2023-01-08,UPDATE
13db5899-f394-45c4-a05a-3f617c0dfe7a,Jacqueline Nichols,lanejessica@example.org,"79099 Fuller Points Suite 625
Martinberg, PR 95208",2020-09-28,INSERT
ad6c5fd5-3971-459d-9063-96e301dc6463,Erin Mann,lgarcia@example.net,"Unit 5290 Box 7342
DPO AP 27881",2020-09-24,INSERT
919a5c7e-a525-4978-82c9-1c8618ad9dc9,Ana Brooks,zkelly@example.com,"453 Turner Wall
West Adrian, FL 75463",2022-11-21,INSERT
07d7aba8-52fe-4746-8cd0-fdcb035766b8,Laura Donaldson,anna20@example.org,"14772 Michelle Keys
Port Tony, TX 91808",2021-04-13,DELETE
e01bdd6d-8fe2-4555-8fcb-6560c8040671,Julian Kelley,prandall@example.org,"337 Melissa Extensions Apt. 404
Port Paigeview, CO 45282",2021-01-14,UPDATE
5da89a85-70be-4b70-b64a-23d8a6dd3134,James Olsen,kwaters@example.net,"25464 Martin Skyway
East Justin, SD 28688",2022-12-11,INSERT
2915aa07-8998-49b1-b69c-22c5423ff80a,Emily Crawford,campbelltiffany@example.net,"3390 Davis Mission Suite 828
Andrewshire, PR 11012",2022-02-25,DELETE
2b48a446-1cba-4284-ba28-b25e5e7aa3f6,Randy Stevens,robert51@example.net,"9396 Michael Park Suite 387
North Jefferymouth, VI 87593",2020-03-25,INSERT
e4511b6b-821a-4b86-a7fd-0ac546de6ff5,Brianna Harris,denise58@example.org,"537 Jacqueline Hill
Johnstonport, GU 01701",2021-04-21,DELETE
f694a115-56ac-46ee-883f-584095cc35ef,Robert Ponce,danieljackson@example.org,"6093 Green Springs Apt. 319
Grayview, IN 21788",2020-12-28,UPDATE
7858df20-9134-4f70-8f22-a6d53daad63e,Matthew Peters,btucker@example.net,"PSC 2863, Box 1872
APO AA 47125",2024-01-19,INSERT
3039347d-c883-4e57-b8cf-6a901534f15c,Michelle Jones,mejiaamanda@example.com,"09865 Ray Trace Suite 082
West Arielmouth, DC 81054",2022-05-28,DELETE
cb686ba7-9d6b-4484-8972-4d6d23815b5f,David Bowman,teresadavid@example.org,"628 Hicks Ville Suite 338
Lawsonstad, WI 21204",2021-08-19,UPDATE
6a49576f-c36a-4371-bf23-1a7054c5740f,Tyler Rodriguez,rwright@example.org,"426 Lambert Road Apt. 912
South Timothy, DE 99269",2023-04-28,UPDATE
88c378cd-43b7-4abf-b3a4-28e8b8618005,Thomas Yu,kellydavid@example.com,"6133 Jonathan Cliff
East Holly, IN 64296",2021-10-10,INSERT
29161487-aaf8-4271-b66d-27d39e121ee9,Jonathan Delgado,jessicagarcia@example.com,"USS Anderson
FPO AE 18825",2023-01-29,DELETE
62c8e4a5-9823-4820-9547-75d90354df9e,Henry Rodriguez,booththomas@example.net,"883 Padilla Plain Suite 203
Jacobborough, FL 51649",2023-11-16,DELETE
973591ff-6a8e-40b5-b201-30c1ffa39b95,David Obrien,shaun89@example.com,"76610 Ross Point Suite 642
Morganshire, ND 22732",2023-08-12,DELETE
c70d6c2c-9dda-4c91-8d12-c46170c34261,David Lindsey,mitchellnatalie@example.net,"08825 Robert Highway
New Tammyville, LA 70320",2021-12-11,UPDATE
77df495d-2bae-46bb-9eaa-7798a23502b9,Jeffrey Morrow,philipmurray@example.net,"7107 Houston Ramp
Lake Chad, MD 80274",2024-02-18,INSERT
86038ecf-04ad-49e9-94f3-5f206e3698d5,Jamie Riley,andrew69@example.org,"88422 Kelley Skyway Apt. 400
New Zacharyburgh, AZ 34864",2023-08-05,UPDATE
cc383399-102e-45f2-a611-e52a1cdac73b,Justin Whitehead,andrealee@example.net,"6180 Montoya Alley
Kristinburgh, NY 16190",2023-08-25,DELETE
9d8e7c62-93c7-4abb-912b-2d6fd8abfabd,Stephanie Anderson,lauren25@example.com,"107 Smith Landing Suite 317
Lake Tracymouth, MO 62416",2021-11-15,UPDATE
82496c7d-82d6-48f8-b61f-1247b421d867,Elizabeth Smith,rogersthomas@example.com,"532 Parker Circle
Robertmouth, VI 67158",2020-01-14,DELETE
c1ec6c6e-90c6-47b7-a84e-ce7bfe0ca4c4,Eric Hampton,dmartin@example.com,"0814 Bryant Park
West Terri, ID 54173",2023-04-19,INSERT
bc251776-459c-486f-8dc2-9b383cbd639b,Mr. John Tucker,jerrycannon@example.com,"210 Robert Turnpike Suite 740
Lake Edward, VT 38668",2022-09-23,INSERT
23c8284c-38f2-419c-b288-dd25355aa3af,Eric Torres,ewood@example.com,"USS Carr
FPO AE 99070",2024-01-01,UPDATE
cb5014fe-d730-4236-98f9-fa519264228a,Crystal Bean,oanderson@example.com,"81158 Pamela Rue Apt. 264
New Stephanie, NE 28940",2023-05-19,DELETE
fb306a9f-f3b9-4377-82a9-80ae6925c71c,Brian Barnes,dbarnes@example.org,"0093 Anthony Ports Suite 765
Annmouth, PA 27381",2020-02-10,INSERT
abc25af2-b912-47c4-906c-52b7de4122ff,Susan Williams,timothyshepard@example.com,"6781 Smith Land Apt. 515
New Randyfurt, CA 90198",2023-01-25,DELETE
06ddb86d-d548-4e16-b3eb-dcb657a59169,Joe Martin,josephweber@example.net,"007 Justin Club Suite 599
Michellefurt, DE 66446",2023-02-08,DELETE
19b98d24-5b93-4920-9b81-aeb437d102d1,Ryan York,syoung@example.com,"143 Thomas Corner Apt. 066
East Robertstad, CA 07927",2024-03-17,DELETE
f9bb6f26-60c8-49c1-a723-e1449182eeff,Melissa Santiago,smithandrea@example.com,"759 Tammy Garden
East Brittany, IN 01952",2024-02-23,UPDATE
c47e75d0-2365-46e8-a46c-f55334dcd246,Peter Nguyen,maria42@example.org,"2850 Rose Inlet Suite 720
West Traceymouth, AS 25181",2022-02-03,DELETE
41986054-ba7b-4b55-8b90-6dfb6e13c042,Cameron Smith,salazardenise@example.org,"290 Baker Streets
Port Melindamouth, PW 76497",2021-11-28,DELETE
e8d49d19-0443-49f5-8bde-607bb4b3be32,Brandy Jackson,sharonpayne@example.com,"35254 Haynes Plains
Josephton, WY 67721",2023-05-17,UPDATE
e5b1d71b-fabf-4830-ae8c-30f24b999534,John Benson,aalvarez@example.net,"484 Sandra Union
New Larrymouth, AL 04250",2021-12-16,DELETE
a487491c-5869-4fe2-badb-23ea411d6d95,Robert Nielsen DDS,brandon92@example.com,"8498 Timothy Motorway
Jameschester, IA 68936",2022-09-29,DELETE
e43644a9-f8e2-4b2e-b1ab-c5d03019c665,Ricardo Peterson,theodore27@example.org,"953 Kelly Mills
West Mirandamouth, VI 20184",2023-09-08,DELETE
7eaba6b2-2096-4a56-9244-1fb392ab047b,James Pena,martinchristine@example.net,"328 Torres Stream Suite 163
West Edgar, ME 08314",2020-02-29,UPDATE
261e62aa-aeea-4eab-b023-a6fcc2501268,Christopher Miller,allensarah@example.net,"8153 Bell Estate
North Amy, VA 91388",2023-07-07,INSERT
0d22c811-e6f0-42c1-807c-afbffd7aa547,Jenna Blake,ann50@example.org,"6170 Cruz Courts
West Richardville, MA 22365",2024-01-02,DELETE
ceb164f2-f146-45d7-bcbf-e6d5667d65ae,Lauren Cain,melissavasquez@example.org,"573 Jackson Field
Austinville, HI 89041",2021-10-14,DELETE
ab25d67b-b209-4087-8102-82bcb8c61dc0,James West,craigmelissa@example.net,"14328 Cohen Prairie Suite 787
South Michaeltown, AS 44709",2022-04-13,UPDATE
94412836-661c-4b4b-acb8-e0377382687c,Bryan Patton,melanie08@example.org,"648 Michele Locks Suite 723
Rosaleschester, IL 24474",2022-10-11,DELETE
629b85f2-3887-487a-bf06-9975911f4e41,Cindy Drake,bbryant@example.com,"PSC 7471, Box 2394
APO AP 66770",2022-04-20,UPDATE
4e261b8a-f923-4ded-87e4-1149cfe975a1,Justin Martin,cgould@example.net,"67965 Garcia Crossing
West Robertchester, AS 68953",2023-08-09,DELETE
745b9f16-8444-4c7b-971b-793b68414b66,William Long,butlercatherine@example.net,"94439 Teresa Path
East Rhonda, MS 58676",2023-04-03,DELETE
b4614f1d-dbf3-4904-94cd-d5c6cc274fc4,Dawn Green,russelltonya@example.com,"754 Miles Plains Apt. 361
Sandovalville, MO 83320",2024-02-26,DELETE
5b15fa81-39b6-46a3-9b60-f61873bc3727,Jennifer Hoffman,handersen@example.net,"850 Erica Trafficway Suite 964
South Dylan, GA 07996",2022-11-16,INSERT
c9403d07-235f-4086-b2da-ce38642b0c1d,Jeffrey Melton,zacharygardner@example.net,"979 Fitzgerald Streets Suite 195
North Tyler, MN 53380",2024-03-26,DELETE
ba3490ff-c752-476d-8d87-1143dd1aa96b,Manuel King,guzmanfrank@example.org,"62652 Walters Highway Suite 115
Marthafurt, MN 65211",2020-01-08,UPDATE
e8e42f58-0793-4d4b-928f-3de3c821243f,Bryan Horn,eric61@example.org,"077 Thomas Drive Suite 355
New Candace, OK 65745",2022-09-25,UPDATE
d66af407-3c9e-46f3-b821-b55b04d0fd3f,Rose Baker,virginia62@example.com,"USS Mullen
FPO AA 26835",2022-10-31,INSERT
8c9c7aa6-644e-4a8a-b70e-c9a47800344e,Deborah Small,mahoneynathan@example.net,"Unit 5127 Box 4781
DPO AP 66142",2022-04-24,DELETE
ba3c77d3-2b43-4749-8a00-a4507a173d1f,Daniel Garcia,whiteheadkaren@example.org,"621 Smith Parks
Danielville, CO 99913",2021-04-19,UPDATE
5ab2fad7-314c-4268-89c8-f54292ddfcf8,Kevin Clayton,yburns@example.com,"0356 Larsen Rest
East Jameshaven, NY 07335",2022-10-10,DELETE
7078b545-0e98-4692-bacb-9a0482962f06,Cody Galvan,bryan20@example.net,"063 Jonathan Trail Suite 706
New Jennifer, RI 07879",2022-01-16,UPDATE
21983a37-7ebd-4a7a-99e6-7379dccefb24,David Miller,annettewilson@example.net,"412 Megan Roads Apt. 817
South Markberg, MH 83709",2020-10-09,DELETE
6431173e-9035-4b12-b6d2-1fbc1419030b,Jo Mayer,rebecca29@example.com,"502 Abigail Cliff Apt. 396
Thompsontown, GU 83848",2024-02-16,UPDATE
32c75026-f3da-41ad-be43-ca4ff65a8b3d,Kristin Torres,dmann@example.org,"3102 Jill Wall
Hessshire, HI 78189",2021-01-14,DELETE
1179f6d0-6b2f-4fb9-8157-f775c14d4e8d,Andrew Hamilton,stephanierosales@example.com,"6641 Parks Station Apt. 843
New Anthonyfort, UT 75000",2020-06-06,DELETE
e072f398-fd40-427d-87cb-b379a92a6048,John Fisher,grayjennifer@example.net,"8497 Wheeler Inlet
North Jenniferville, MP 97336",2021-11-20,DELETE
52f41a19-0c6f-4447-a1a5-be0106e9ab6c,James Hogan,morganbarrera@example.net,"1208 Tammy View
Port Juliebury, NC 48901",2021-04-10,DELETE
1be08e3b-badb-45cb-950d-1090b75d61f9,Charles Greene,daisyrivers@example.net,"04511 Zachary Route
Juanmouth, WI 72155",2021-04-26,DELETE
8ca33ff7-fae5-4235-9c1e-48ae2ba24909,Timothy Brown,joy62@example.com,"647 Theresa Meadow
Stevenport, RI 38601",2022-02-17,DELETE
55781cf6-358d-4c51-8c8d-93a50e43b20e,Wanda Baker,charles47@example.org,"4446 Dawson Creek Suite 417
West Adamberg, MH 18528",2023-05-08,UPDATE
63ccb5b6-1ddc-40b0-a785-6878564afb8e,Justin Bender,ashley73@example.org,"62936 Duran Dam
East Erinside, ND 07927",2022-03-04,DELETE
9ef595c3-08e6-45a1-adae-d5818ff63e0a,Michelle Reed,grossaustin@example.net,"146 Vaughn Plaza Suite 631
Lake Tiffanyberg, AL 60494",2021-12-25,UPDATE
50b13e5f-dfff-4d37-b101-00737b9e6666,Aaron Gordon,mariaproctor@example.org,"88281 Riddle Locks
South Christina, MN 28863",2024-02-10,INSERT
ed60ec33-1233-45cf-a728-48a76db10e33,Carrie Allison,campbelldavid@example.net,"158 Joseph Gateway
South Bradley, MP 13874",2021-10-06,UPDATE
